Review ID,Reviewer Name,Rating,Review Date,Review Content
2184,MS,5 ⭐,Mar 04 2025,Seems like reasonable insurance for multiple travelers
2185,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
2186,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
2187,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
2188,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
2189,GB,5 ⭐,Mar 04 2025,Just had to turn in information and refund was in my account withing week maybe week and a half
2190,AN,5 ⭐,Mar 04 2025,Easy to obtain the travel and medical insurance for our trip to Canada. Thank God we didn’t have to use it. So i don’t have any claim experience. I would use Allianz again.
2191,SC,1 ⭐,Mar 04 2025,"I was shocked and disappointed to find that our claim was denied.  I submitted all the necessary documentation and I'm curious to see the reasoning behind your denial.  Even when I called customer service to check our claim status, he (not sure of his name) made it clear that I had all the proper documentation.  In addition, I found myself frustrated when checking the status of my claim with your phone system, as it was also very sensitive to speech and not being able to use the keypad to enter the claim number and last name was inconvenient.  I have used  Allianz in the past and thankfully I didn't need to file a claim.  I thought I was taking the extra precaution to protect our trip and trusted Allianz to give us that piece of mind."
2192,JO,5 ⭐,Mar 04 2025,Easy to file a claim and a quick response.
2193,MF,5 ⭐,Mar 04 2025,Always a great company to deal with.
2194,RM,5 ⭐,Mar 04 2025,N/A
2195,JE,1 ⭐,Mar 04 2025,Terrible experience dealing with the people working for this company. Never again
2196,GF,5 ⭐,Mar 04 2025,N/A
2197,VK,4 ⭐,Mar 04 2025,User friendly site and prices seemed fair.
2198,KS,5 ⭐,Mar 04 2025,"Allianz was fast, efficient and made a bad travel experience much better. I highly recommend signing up for this coverage for travel."
2199,JK,5 ⭐,Mar 04 2025,Our claim was approved and completed very quickly.
2200,RR,5 ⭐,Mar 04 2025,We had 2 separate claims and were happy with both the timely response and the $$ outcome.
2201,MS,5 ⭐,Mar 04 2025,I didn’t need to use the insurance.
2202,MS,4 ⭐,Mar 04 2025,We are happy it got settled.  Our flight was diverted and not rescheduled for 2 days.Every colleague was very friendly.
2203,CG,5 ⭐,Mar 04 2025,I plan to travel this October. When I applied for the insurance things worked like clockwork. The only thing I would have wished to have different was the price but I understand that the older I become the higher travel insurance will be.
2204,MH,5 ⭐,Mar 04 2025,Haven’t needed it yet. Thank goodness.
2205,CO,5 ⭐,Mar 04 2025,Very easy to navigate the website when our luggage was delayed. The follow up call was professional and the representative was easy to understand. The payment came in very quickly after the call.
2206,JJ,5 ⭐,Mar 04 2025,N/A
2207,YE,5 ⭐,Mar 04 2025,Fast processing. Was easy to submit the claim.
2208,KL,5 ⭐,Mar 04 2025,The was understanding during my illness while traveling and was very prompt in refunding the expenses I incurred due to illness.
2209,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
2210,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
2211,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
2212,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
2213,MP,5 ⭐,Mar 04 2025,The claim was settled and paid quickly!  Great service.
2214,JM,5 ⭐,Mar 04 2025,Easy online document support!
2215,DC,5 ⭐,Mar 04 2025,I liked the clear emails and how quickly I was able to get my insurance.
2216,SL,5 ⭐,Mar 04 2025,N/A
2217,MD,5 ⭐,Mar 04 2025,Easy to understand options and easy to purchase policy. Sufficient protection.
2218,VW,1 ⭐,Mar 04 2025,Terrible at getting our issues resolved. Don’t recommend
2219,HS,5 ⭐,Mar 04 2025,I have been using Allianz for travel insurance for over 20yeas.  I think the price is in line but the service is outstanding.  They were there fo me & my wife when we had an emergency back in the states while we were in VIet Nam on a vacation trip.  My situation was resolved within hours and we got back home the next day.
2220,MF,1 ⭐,Mar 04 2025,"I was disappointed with the denial of my claim and the denial of my appeal.I did speak with Gabriel, he was kind & empathetic. In the denial of the appeal John said he could empathize with the situation however…"
